42.01.001;TEP04023;7;60;0;GET04021;2
42.01.001;TEP04023;7;60;0;TEP03042;5
42.01.001;STA04002;7;60;0;MFL04022;4
42.01.001;STA04002;7;60;0;STA04001;4
42.01.001;STA04003;7;60;0;STA04002;7
42.01.001;STA04003;7;60;0;STA04001;4
42.01.001;TEP04027;8;60;0;TEE03064;4
42.01.001;TEP04027;8;60;0;TEP04028;6
42.01.001;TEP04027;8;60;0;TEP03075;7
42.01.001;TEP05033;8;75;0;TEP03042;5
42.01.001;TEP04022;8;60;0;TEP04017;6
42.01.001;TEP04022;8;60;0;STA04044;7
42.01.001;TEP04022;8;60;0;TEP04023;7
42.01.001;TEP04022;8;60;0;TEP04026;7
42.01.001;TEP04025;8;60;0;TEP04009;5
42.01.001;TEP03015;8;45;0;TEP04044;5
42.01.001;TEP03015;8;45;0;STA04002;7
42.01.001;TEP03015;8;45;0;STA04003;7
42.01.001;TEP04004;8;45;30;TEP04009;5
42.01.001;TEP04004;8;45;30;TEP03046;7
42.01.001;TEP04004;8;45;30;TEP03075;7
42.01.001;TEP03030;9;45;0;GQI04019;3
42.01.001;TEP03030;9;45;0;GGE04057;5
42.01.001;TEP01055;10;0;0;TEP01054;9
63.01.001;RCN00019;1;64;0;Ingresso;-
63.01.001;RCN00023;1;64;0;Ingresso;-
63.01.001;REG00008;1;48;0;Ingresso;-
63.01.001;REG00011;1;64;0;Ingresso;-
63.01.001;REG00019;1;32;0;Ingresso;-
63.01.001;REG00006;1;48;0;Ingresso;-
63.01.001;RCM00002;1;64;32;Ingresso;-
63.01.001;REG00019;1;32;0;REG00006;1
63.01.001;RCN00024;2;64;0;RCN00023;1
63.01.001;RCN00020;2;64;0;RCN00019;1
63.01.001;REG00009;2;32;32;REG00008;1
63.01.001;RCN00026;2;0;32;RCN00025;2
63.01.001;RCN00025;2;64;0;RCN00023;1
63.01.001;RCM00003;2;64;32;RCM00002;1
63.01.001;REG00003;2;48;32;RCN00019;1
63.01.001;RCN00021;3;64;0;RCN00020;2
63.01.001;RCN00030;3;0;32;RCN00029;3
63.01.001;RCN00030;3;0;32;RCN00026;2
63.01.001;RCN00029;3;64;0;RCN00025;2
63.01.001;REG00058;3;48;0;RCN00019;1
63.01.001;REG00058;3;48;0;REG00011;1
63.01.001;RCN00033;3;32;32;RCM00003;2
63.01.001;RCN00033;3;32;32;RCN00020;2
63.01.001;RCN00033;3;32;32;RCN00024;2
63.01.001;REG00012;3;32;0;RCN00025;2
63.01.001;RCN00034;3;48;0;RCN00020;2
63.01.001;REG00007;3;32;0;REG00006;1
63.01.001;RCN00035;4;64;0;RCN00021;3
63.01.001;RCN00022;4;64;0;RCN00020;2
63.01.001;RCN00022;4;64;0;RCN00024;2
63.01.001;REG00018;4;64;0;RCN00034;3
63.01.001;RCN00028;4;0;32;RCN00027;4
63.01.001;RCN00028;4;0;32;RCN00030;3
63.01.001;RCN00027;4;64;0;RCN00035;4
63.01.001;RCN00027;4;64;0;RCN00029;3
63.01.001;REG00002;4;48;0;REG00058;3
63.01.001;REG00013;4;32;0;REG00012;3
63.01.001;REG00004;5;48;32;RCN00029;3
63.01.001;REG00005;5;32;32;RCN00027;4
63.01.001;REG00042;5;48;0;REG00007;3
63.01.001;REG00034;5;48;0;REG00007;3
63.01.001;REG00031;5;64;0;RCN00033;3
63.01.001;REG00040;5;48;0;REG00002;4
63.01.001;REG00014;5;64;0;REG00013;4
63.01.001;REG00025;6;32;32;REG00040;5
63.01.001;REG00044;6;80;0;REG00002;4
63.01.001;REG00036;6;48;16;REG00035;6
63.01.001;REG00036;6;48;16;REG00018;4
63.01.001;REG00036;6;48;16;REG00034;5
63.01.001;REG00035;6;48;0;REG00034;5
63.01.001;REG00016;6;32;32;REG00004;5
63.01.001;REG00015;6;64;0;REG00003;2
63.01.001;REG00015;6;64;0;RCN00027;4
63.01.001;REG00015;6;64;0;REG00014;5
63.01.001;REG00032;6;64;0;REG00031;5
63.01.001;REG00017;7;48;0;REG00044;6
63.01.001;REG00023;7;64;0;REG00043;7
63.01.001;REG00023;7;64;0;REG00042;5
63.01.001;REG00030;7;48;0;REG00018;4
63.01.001;REG00043;7;48;0;REG00040;5
63.01.001;REG00033;7;32;32;REG00040;5
63.01.001;REG00027;7;48;32;REG00025;6
63.01.001;REG00027;7;48;32;REG00036;6
63.01.001;REG00038;7;32;0;REG00035;6
63.01.001;REG00072;8;64;0;REG00030;7
63.01.001;REG00024;8;64;0;REG00027;7
63.01.001;REG00037;8;48;0;REG00038;7
63.01.001;REG00059;8;64;0;REG00027;7
63.01.001;REG00041;8;64;0;REG00044;6
63.01.001;REG00070;8;32;32;REG00027;7
63.01.001;REG00045;8;64;0;REG00017;7
63.01.001;REG00026;9;64;0;REG00032;6
63.01.001;REG00028;9;48;0;REG00032;6
63.01.001;REG00028;9;48;0;REG00070;8
63.01.001;REG00029;9;32;0;REG00041;8
63.01.001;REG00021;10;0;0;REG00020;9
